what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1291072266303
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1291072266303
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1291072266350
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1291072266350
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1291072266350
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1291072266350
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1291072266351
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1291072266352
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1291072266352
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1291072266353
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1291072266353
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1291072266353
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1291072266354
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1291072266355
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1291072266356
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1291072266356
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1291072266357
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1291072266358
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1291072266358
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1291072266358
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1291072266359
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1291072266360
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1291072266371
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1291072266372
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1291072266372
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1291072266373
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1291072266374
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1291072266374
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1291072266375
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1291072266381
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1291072266382
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1291072266383
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1291072266383
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.200.v201008201800,"org.eclipse.jst.ws.jaxrs.core",1291072266384
started,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1291072266386
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1291072266386
started,bundle,org.eclipse.wst.web,1.1.401.v201007151900,"org.eclipse.wst.web",1291072266399
os,sysinfo,,,"macosx",1291072266402
arch,sysinfo,,,"x86",1291072266402
ws,sysinfo,,,"cocoa",1291072266402
locale,sysinfo,,,"en_US",1291072266402
processors,sysinfo,,,"2",1291072266402
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1291072266402
java.runtime.version,sysinfo,,,"1.6.0_22-b04-307-10M3261",1291072266402
java.specification.name,sysinfo,,,"Java Platform API Specification",1291072266402
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1291072266402
java.specification.version,sysinfo,,,"1.6",1291072266402
java.vendor,sysinfo,,,"Apple Inc.",1291072266402
java.version,sysinfo,,,"1.6.0_22",1291072266402
java.vm.info,sysinfo,,,"mixed mode",1291072266402
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1291072266402
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1291072266402
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1291072266402
java.vm.specification.version,sysinfo,,,"1.0",1291072266402
java.vm.vendor,sysinfo,,,"Apple Inc.",1291072266402
java.vm.version,sysinfo,,,"17.1-b03-307",1291072266402
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291072273275
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291089774611
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291089776821
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291130825232
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291130829047
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1291131409350
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1291131410115
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1291131410681
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1291131410846
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.window.maximizePart",1291131420610
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291131446489
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1291131448145
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1291131448162
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1291131448171
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1291131448219
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1291131448263
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1291131448293
stopped,bundle,oracle.eclipse.tools.glassfish,3.1.0.201008201312,"oracle.eclipse.tools.glassfish",1291131448321
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1291131448338
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1291131448387
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1291131448398
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1291131448415
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1291131448436
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1291131472100
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1291131472101
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1291131472121
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1291131472141
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1291131472169
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1291131472236
