what,kind,bundleId,bundleVersion,description,time
error,log,,,"GlassFish: publishModule kind= 1  deltaKind=0 1 Lesson32",1291736851011
error,log,,,"GlassFish: publishModule kind= 1  deltaKind=2 1 Lesson34",1291736851078
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291736856891
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291736863786
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291736865206
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291736867226
activated,view,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui.ServersView",1291736871899
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291736875845
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291736886980
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737000121
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737008337
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737056424
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737058240
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291737067334
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737067379
activated,view,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui.ServersView",1291737067390
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737072147
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737078372
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737078417
started,bundle,org.eclipse.xsd,2.6.0.v20100614-1136,"org.eclipse.xsd",1291737078613
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291737080190
started,bundle,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui",1291737080422
started,bundle,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.ui",1291737080956
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1291737081185
started,bundle,org.eclipse.wst.xsl.ui,1.1.0.v201004290328,"org.eclipse.wst.xsl.ui",1291737081265
opened,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1291737081379
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1291737081670
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291737092078
closed,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1291737092078
activated,view,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui.ServersView",1291737096491
executed,command,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.publish",1291737099439
error,log,,,"GlassFish: publishModule kind= 1  deltaKind=0 1 Lesson32",1291737099440
error,log,,,"GlassFish: publishModule kind= 1  deltaKind=2 1 Lesson34",1291737099443
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737099783
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737100276
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291737104930
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737111481
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737152573
activated,view,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui.ServersView",1291737152587
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737163712
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737163757
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291737166629
opened,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1291737169361
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1291737169523
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291737218997
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291737221130
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737231722
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737291891
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737307199
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737328569
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737336442
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737340063
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291737340703
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737351554
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737361428
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737364280
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737374198
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737402109
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737407617
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291737416039
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737427204
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737780055
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291737785508
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.302.v201009091745,"org.eclipse.wst.jsdt.web.ui",1291737785846
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.302.v201009091745,"org.eclipse.wst.jsdt.web.core",1291737785898
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.0.v20100602,"org.eclipse.jst.jsf.facelet.ui",1291737786079
started,bundle,org.eclipse.jst.jsf.ui,1.3.0.v20100525,"org.eclipse.jst.jsf.ui",1291737786096
started,bundle,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.ui",1291737786121
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1291737786184
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1291737786332
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737791514
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737795071
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291737872436
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737884671
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737945489
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1291737948686
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291737985216
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291738023823
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291738079871
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291738121928
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291741766543
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291741768992
activated,view,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui.ServersView",1291741773128
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291741775490
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.ui",1291741784131
started,bundle,org.eclipse.wst.web.ui,1.1.400.v201004141630,"org.eclipse.wst.web.ui",1291741784131
started,bundle,org.eclipse.jst.common.project.facet.ui,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.ui",1291741784531
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291741784733
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.301.v201007080222,"org.eclipse.wst.jsdt.web.support.jsp",1291741788831
opened,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1291741788926
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1291741789030
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291741789780
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291741789794
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291741801658
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291741912438
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291741918830
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291741933079
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291741933155
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291741939380
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291741981235
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291741985522
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291742012176
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291742017781
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291742049483
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291742052658
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291742061954
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291742062024
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291742078344
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291742085671
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291742090541
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291742096276
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291742096368
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291742117966
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291742142661
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1291742143690
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291742143937
closed,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1291742143937
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291742147656
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291742147656
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291742147703
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291742147737
closed,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1291742147761
closed,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1291742147771
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291742162147
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291742227716
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291742229480
activated,view,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui.ServersView",1291743130641
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743130717
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743148815
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743252010
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1291743253299
started,bundle,org.eclipse.tptp.platform.integration.pde,4.5.1.v201009092123,"org.eclipse.tptp.platform.integration.pde",1291743253386
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291743254914
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1291743255560
started,bundle,org.eclipse.wst.ws.service.policy,1.0.203.v201004211732,"org.eclipse.wst.ws.service.policy",1291743255626
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1291743255729
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1291743255766
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743258648
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743363855
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1291743363918
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743370778
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743370851
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743431642
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743513770
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1291743513823
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743520865
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743542801
opened,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1291743563655
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1291743563711
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743569296
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743576730
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291743577830
closed,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1291743577830
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743590842
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743616926
opened,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1291743620550
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1291743620590
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743682543
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291743736726
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743736786
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1291743736882
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291743739327
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291743739542
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291743739687
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291743752108
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291743752287
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291743752338
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291743761785
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291743761969
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291743762023
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743765484
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743775283
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291743775936
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743778334
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743787528
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743809397
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743878927
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743892217
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291743937434
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743937553
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743942086
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743947912
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743955650
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743970554
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291743970619
opened,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1291744301021
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1291744301178
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291744316811
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291744333689
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291744333779
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291744351043
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291744381091
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291744385002
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291744393610
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291744395826
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1291744413436
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291744456402
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291744460262
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291744464176
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291744471663
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291744473304
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291744473408
opened,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1291744473609
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1291744473686
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291744475756
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291744483898
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291744495461
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1291744511776
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291744517686
