what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291327460033
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291327465472
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1291327473875
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291327477692
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291327494767
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291327509954
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1291327516613
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291327540359
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1291327540443
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1291327547776
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1291327562352
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291327568084
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1291327568197
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1291327578159
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291327619998
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291328404417
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291328410096
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291328509267
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1291328513441
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291328513710
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1291328515831
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291328516570
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291328521673
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291329280795
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1291329291514
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.closeProject",1291329295595
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291329295941
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291329296821
